pcode_commune,commune,mois,evenements,deces,source_id,source,limite_connue
HT0931,Mole Saint Nicolas,2020-06,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0321,Acul Du Nord,2020-06,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0521,Gros Morne,2020-06,1,1,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0834,Corail,2020-06,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0821,Anse-d'Hainault,2020-06,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0641,Cerca La Source,2020-06,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0111,Port-au-Prince,2020-06,17,20,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0551,Marmelade,2020-06,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0743,Coteaux,2020-06,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0542,Dessalines,2020-06,2,5,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0921,Saint Louis Du Nord,2020-06,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0531,Saint Marc,2020-06,1,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0711,Cayes,2020-06,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0512,Gonaives,2020-06,3,2,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0341,Saint Raphael,2020-06,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0431,Trou Du Nord,2020-06,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0311,Cap Haitien,2020-06,5,6,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0221,Bainet,2020-06,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0611,Hinche,2020-07,2,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0621,Mirebalais,2020-07,1,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0231,Belle Anse,2020-07,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0151,La Gonave,2020-07,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0751,Chardonnieres,2020-07,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0911,Port De Paix,2020-07,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0361,Limbe,2020-07,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0421,Ouanaminthe,2020-07,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0441,Vallieres,2020-07,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0351,Borgne,2020-07,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT1021,Anse-a-Veau,2020-07,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0371,Plaisance,2020-07,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0811,Jeremie,2020-07,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0131,Croix Des Bouquets,2020-07,4,2,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0731,Aquin,2020-07,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT1011,Miragoane,2020-07,1,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0631,Lascahobas,2020-07,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0121,Leogane,2020-07,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0331,Grande Riviere Du Nord,2020-07,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT1031,Baraderes,2020-07,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0411,Fort Liberte,2020-07,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0721,Port Salut,2020-07,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0212,Jacmel,2020-07,1,1,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0142,Archaie,2020-07,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0931,Mole Saint Nicolas,2020-07,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0321,Acul Du Nord,2020-07,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0521,Gros Morne,2020-07,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0834,Corail,2020-07,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0821,Anse-d'Hainault,2020-07,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0641,Cerca La Source,2020-07,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
